latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
36.82249,39.183,305.3,1.18,1.08,2025-06-27,0020,A,64,6.1NRT,291.5,8.34,N
36.82088,39.19599,305.26,1.18,1.08,2025-06-27,0020,A,64,6.1NRT,292.94,7.88,N
36.81303,39.10176,303.77,1.19,1.09,2025-06-27,0020,A,57,6.1NRT,291.69,8.05,N
35.6877,43.87938,342.69,1.07,1.03,2025-06-27,0020,A,100,6.1NRT,298.99,51.91,N
35.66349,43.96852,323.81,1.08,1.04,2025-06-27,0020,A,100,6.1NRT,299.91,21.43,N
35.62877,44.00777,322.99,1.08,1.04,2025-06-27,0020,A,100,6.1NRT,298.33,21.63,N
35.62683,44.01921,310.06,1.08,1.04,2025-06-27,0020,A,78,6.1NRT,297.34,8.94,N
35.53643,44.34135,319.57,1.11,1.05,2025-06-27,0020,A,99,6.1NRT,298.17,17.62,N
35.5273,44.33908,308.32,1.11,1.05,2025-06-27,0020,A,73,6.1NRT,297.78,7.35,N
35.5253,44.35083,310.53,1.11,1.05,2025-06-27,0020,A,79,6.1NRT,297.76,8.93,N
34.98976,46.02355,312.6,1.36,1.15,2025-06-27,0020,A,85,6.1NRT,296.39,13.13,N
34.9869,46.03872,314.86,1.36,1.15,2025-06-27,0020,A,90,6.1NRT,297.43,16.32,N
34.9775,46.03305,311.52,1.36,1.15,2025-06-27,0020,A,83,6.1NRT,295.23,12.25,N
34.97876,46.02747,309.1,1.36,1.15,2025-06-27,0020,A,76,6.1NRT,295.68,10.37,N
34.90042,43.8074,333.04,1.08,1.04,2025-06-27,0020,A,100,6.1NRT,299.47,35.49,N
34.89853,43.81882,309.57,1.09,1.04,2025-06-27,0020,A,76,6.1NRT,297.21,8.55,N
34.86399,44.02588,316.15,1.1,1.05,2025-06-27,0020,A,92,6.1NRT,300.1,13.87,N
33.69501,46.23189,311.33,1.48,1.2,2025-06-27,0022,A,82,6.1NRT,295.46,16.02,N
32.24977,51.43056,302.64,3.51,1.76,2025-06-27,0022,A,50,6.1NRT,291.35,34.27,N
33.22723,44.76493,308.95,1.25,1.11,2025-06-27,0022,A,73,6.1NRT,297.54,9.42,N
33.22494,44.77783,309.12,1.25,1.11,2025-06-27,0022,A,73,6.1NRT,298.91,9.57,N
32.49805,47.21417,311.33,1.8,1.32,2025-06-27,0022,A,42,6.1NRT,300.44,16.05,N
32.36325,47.71246,316.69,1.96,1.37,2025-06-27,0022,A,94,6.1NRT,299.5,33.24,N
32.35146,47.70936,314.69,1.96,1.37,2025-06-27,0022,A,90,6.1NRT,300.01,28.67,N
32.25797,47.24698,307.51,1.83,1.33,2025-06-27,0022,A,70,6.1NRT,296.71,15.54,N
32.17728,47.52433,308.93,1.92,1.35,2025-06-27,0022,A,76,6.1NRT,297.97,18.62,N
32.11373,47.56105,311.21,1.94,1.36,2025-06-27,0022,A,82,6.1NRT,298.78,22.78,N
32.11784,47.41965,321.97,1.9,1.35,2025-06-27,0022,A,100,6.1NRT,298.13,46.82,N
31.31722,49.29437,310.41,2.65,1.56,2025-06-27,0022,A,80,6.1NRT,297.41,34.31,N
31.32333,49.29115,312.31,2.65,1.56,2025-06-27,0022,A,85,6.1NRT,297.85,40.1,N
31.40486,48.65102,307.76,2.39,1.49,2025-06-27,0022,A,72,6.1NRT,297.41,21.16,N
31.13941,49.31396,312.96,2.69,1.57,2025-06-27,0022,A,86,6.1NRT,297.38,40.46,N
31.13352,49.34053,315.33,2.7,1.57,2025-06-27,0022,A,91,6.1NRT,296.59,49.94,N
31.43864,47.8435,307.09,2.1,1.41,2025-06-27,0022,A,70,6.1NRT,296.47,19.45,N
31.12689,49.33363,314.3,2.7,1.57,2025-06-27,0022,A,89,6.1NRT,297.38,42.99,N
31.76665,46.05365,316.46,1.58,1.24,2025-06-27,0022,A,93,6.1NRT,298.48,24.22,N
31.27797,48.11672,332.52,2.21,1.44,2025-06-27,0022,A,100,6.1NRT,297.34,98.63,N
31.27326,48.13876,317.06,2.22,1.44,2025-06-27,0022,A,94,6.1NRT,297.28,43.94,N
31.2233,48.50351,307.85,2.36,1.48,2025-06-27,0022,A,73,6.1NRT,295.96,22.95,N
31.27821,48.10956,315.19,2.21,1.44,2025-06-27,0022,A,91,6.1NRT,296.13,39.18,N
31.27365,48.13165,324.89,2.22,1.44,2025-06-27,0022,A,100,6.1NRT,298,69.21,N
30.72736,49.82652,313.92,2.99,1.64,2025-06-27,0022,A,88,6.1NRT,298.87,46.3,N
30.72585,49.81889,310.45,2.99,1.64,2025-06-27,0022,A,80,6.1NRT,298.03,34.37,N
31.09159,47.79304,317.25,2.12,1.42,2025-06-27,0022,A,95,6.1NRT,296.95,42.82,N
31.00595,48.13728,325.92,2.25,1.45,2025-06-27,0022,A,100,6.1NRT,296.38,75.07,N
31.00118,48.15967,318.69,2.26,1.46,2025-06-27,0022,A,97,6.1NRT,296.85,51.02,N
31.08876,47.78749,312.78,2.12,1.42,2025-06-27,0022,A,86,6.1NRT,295.76,31.26,N
31.00541,48.13233,318.63,2.25,1.45,2025-06-27,0022,A,97,6.1NRT,295.21,50.34,N
31.00079,48.15476,327.07,2.26,1.46,2025-06-27,0022,A,100,6.1NRT,297.27,79.69,N
31.0821,47.63093,305.97,2.07,1.4,2025-06-27,0022,A,66,6.1NRT,295.58,18.36,N
31.03701,47.27126,312.86,1.96,1.37,2025-06-27,0022,A,86,6.1NRT,296.76,26.14,N
31.03304,47.29087,366.55,1.97,1.37,2025-06-27,0022,A,100,6.1NRT,301.74,279.21,N
30.25746,50.78027,311.36,3.57,1.77,2025-06-27,0022,A,82,6.1NRT,295.55,54.79,N
30.86423,47.9215,341,2.19,1.44,2025-06-27,0022,A,100,6.1NRT,296.37,140.69,N
30.85962,47.94331,323.44,2.2,1.44,2025-06-27,0022,A,100,6.1NRT,295.8,65.29,N
30.26099,50.77706,310.46,3.57,1.77,2025-06-27,0022,A,80,6.1NRT,295.11,51.02,N
30.8627,47.91615,324.61,2.19,1.44,2025-06-27,0022,A,100,6.1NRT,294.69,68.57,N
30.85824,47.938,326.76,2.2,1.44,2025-06-27,0022,A,100,6.1NRT,295.85,76.51,N
30.76349,48.26804,310.55,2.33,1.48,2025-06-27,0022,A,80,6.1NRT,295.4,29.25,N
30.75864,48.29119,354.82,2.34,1.48,2025-06-27,0022,A,100,6.1NRT,299.99,248.92,N
30.74594,48.28759,311.37,2.34,1.48,2025-06-27,0022,A,82,6.1NRT,296.75,31.73,N
30.89322,47.33104,308.46,2,1.38,2025-06-27,0022,A,74,6.1NRT,295.53,21.37,N
30.88911,47.35093,307.01,2,1.38,2025-06-27,0022,A,69,6.1NRT,295.7,19.34,N
30.88135,47.32779,318.33,2,1.38,2025-06-27,0022,A,97,6.1NRT,293.81,41.68,N
30.87723,47.34768,312.02,2,1.38,2025-06-27,0022,A,84,6.1NRT,293.62,27.71,N
30.88954,47.32278,309.36,2,1.38,2025-06-27,0022,A,77,6.1NRT,294.56,23.49,N
30.88557,47.3427,330.4,2,1.38,2025-06-27,0022,A,100,6.1NRT,297.19,80.48,N
30.82618,47.3264,319.81,2,1.38,2025-06-27,0022,A,99,6.1NRT,295.64,48.72,N
30.8221,47.34635,310.61,2.01,1.38,2025-06-27,0022,A,80,6.1NRT,294.59,27.28,N
30.76966,47.3269,307.29,2.01,1.38,2025-06-27,0022,A,70,6.1NRT,295.37,20.83,N
30.61103,47.33988,311.78,2.03,1.39,2025-06-27,0022,A,83,6.1NRT,299.27,24.81,N
30.60649,47.33374,311.97,2.03,1.39,2025-06-27,0022,A,83,6.1NRT,299.26,24.33,N
30.52399,47.61599,307.25,2.13,1.42,2025-06-27,0022,A,69,6.1NRT,297.19,21.22,N
30.57065,47.32388,313.55,2.03,1.39,2025-06-27,0022,A,87,6.1NRT,299.74,27.62,N
30.56359,47.11265,317.84,1.96,1.37,2025-06-27,0022,A,96,6.1NRT,298.03,38.74,N
30.57106,47.10744,318.44,1.96,1.37,2025-06-27,0022,A,97,6.1NRT,297.3,39.92,N
29.2235,50.3258,309.53,3.53,1.77,2025-06-27,0022,A,67,6.1NRT,298.47,36.29,N
28.50208,49.71125,311.6,3.34,1.72,2025-06-27,0022,A,76,6.1NRT,298.97,42.69,N
28.50482,49.70462,308.99,3.34,1.72,2025-06-27,0022,A,64,6.1NRT,298.9,32.05,N
28.4977,49.73683,313.12,3.35,1.73,2025-06-27,0022,A,81,6.1NRT,298.9,50.06,N
31.00932,29.8309,305.27,3.92,1.84,2025-06-27,0022,A,64,6.1NRT,294.42,45.64,N
24.7534,50.23039,302.42,4.5,1.95,2025-06-27,0024,A,49,6.1NRT,290.98,41.39,N
24.74374,50.27223,304.16,4.54,1.96,2025-06-27,0024,A,59,6.1NRT,290.82,50.53,N
24.74002,50.26711,302.72,4.54,1.96,2025-06-27,0024,A,51,6.1NRT,290.8,43.16,N
22.70559,39.02839,313.24,1.01,1,2025-06-27,0024,A,86,6.1NRT,298.62,9.64,N
22.70414,39.03786,328.18,1.01,1,2025-06-27,0024,A,100,6.1NRT,297.69,24.86,N
9.10883,32.97705,315.11,1.17,1.08,2025-06-27,0028,A,91,6.1NRT,290.9,15.77,N
9.10734,32.9874,302.76,1.17,1.08,2025-06-27,0028,A,22,6.1NRT,291.03,4.98,N
9.10085,32.96534,302.37,1.17,1.08,2025-06-27,0028,A,30,6.1NRT,289.66,4.77,N
9.0878,32.92107,301.61,1.18,1.08,2025-06-27,0028,A,33,6.1NRT,290.9,4.42,N
9.07537,32.94053,301.17,1.18,1.08,2025-06-27,0028,A,22,6.1NRT,290.29,4.12,N
9.07391,32.95091,300.54,1.18,1.08,2025-06-27,0028,A,22,6.1NRT,290.09,3.92,N
9.06953,32.98199,304.04,1.17,1.08,2025-06-27,0028,A,58,6.1NRT,289.01,6.73,N
8.89901,32.84402,306.76,1.19,1.08,2025-06-27,0028,A,52,6.1NRT,291.08,10.14,N
8.74637,32.932,304.13,1.17,1.08,2025-06-27,0028,A,16,6.1NRT,288.6,8.49,N
8.74489,32.94229,308.02,1.17,1.08,2025-06-27,0028,A,57,6.1NRT,291.15,11.73,N
7.67228,33.71918,303.37,1.06,1.03,2025-06-27,0028,A,55,6.1NRT,290.17,5.43,N
-1.38817,29.16786,328.21,1.48,1.2,2025-06-27,0033,A,100,6.1NRT,288.52,50.01,N
-1.39437,29.20858,314.41,1.47,1.2,2025-06-27,0033,A,68,6.1NRT,278.55,23.98,N
-1.39869,29.16641,356.41,1.48,1.2,2025-06-27,0033,A,100,6.1NRT,290.46,138.93,N
-1.4009,29.18104,358.02,1.47,1.2,2025-06-27,0033,A,100,6.1NRT,293.88,145.37,N
-1.40307,29.19534,360.36,1.47,1.2,2025-06-27,0033,A,100,6.1NRT,287.46,154.71,N
-1.40504,29.20833,474.3,1.47,1.2,2025-06-27,0033,A,100,6.1NRT,317.69,1899.04,N
-1.40678,29.21981,333.14,1.46,1.2,2025-06-27,0033,A,100,6.1NRT,285.35,59.44,N
-1.4155,29.20675,345.95,1.47,1.2,2025-06-27,0033,A,100,6.1NRT,289.91,97.94,N
-1.41727,29.21845,308.92,1.46,1.2,2025-06-27,0033,A,62,6.1NRT,281.34,17.9,N
-2.84879,34.74631,311.44,1.11,1.05,2025-06-27,0033,A,83,6.1NRT,286.49,14.44,N
-4.3908,30.56332,312.56,1.11,1.05,2025-06-27,0033,A,85,6.1NRT,286.09,15.86,N
-4.39228,30.57305,304.15,1.11,1.05,2025-06-27,0033,A,59,6.1NRT,286.56,9.2,N
-4.6815,31.1996,303.64,1.05,1.02,2025-06-27,0033,A,56,6.1NRT,288.9,7.56,N
-5.80855,26.42034,305.48,2.01,1.38,2025-06-27,0033,A,64,6.1NRT,291.65,20.58,N
-6.35835,28.54345,300.37,1.37,1.16,2025-06-27,0033,A,26,6.1NRT,290.15,6.64,N
-7.26338,31.65215,308.25,1,1,2025-06-27,0033,A,74,6.1NRT,288.55,9.9,N
-6.57469,26.56821,303.52,1.9,1.35,2025-06-27,0033,A,56,6.1NRT,290.47,16.63,N
-6.57726,26.5846,308.28,1.89,1.34,2025-06-27,0033,A,74,6.1NRT,289.85,23.84,N
-6.57289,26.57988,314.93,1.89,1.34,2025-06-27,0033,A,90,6.1NRT,290.53,36.64,N
-7.20722,26.55951,310.09,1.85,1.33,2025-06-27,0033,A,79,6.1NRT,291.16,25.02,N
-7.2098,26.57576,303.72,1.85,1.33,2025-06-27,0033,A,48,6.1NRT,290.6,14.76,N
-7.21605,26.56742,308.94,1.85,1.33,2025-06-27,0033,A,76,6.1NRT,290.49,24.03,N
-8.47417,29.94858,303.92,1.08,1.04,2025-06-27,0033,A,58,6.1NRT,288.44,8.12,N
-14.44266,126.30627,307.91,2.78,1.59,2025-06-27,0117,T,59,6.1NRT,295.06,21.87,D
-14.51024,126.27333,308.5,2.76,1.59,2025-06-27,0117,T,53,6.1NRT,295.73,22.87,D
-14.51517,126.26742,311.67,2.76,1.59,2025-06-27,0117,T,67,6.1NRT,295.47,35.22,D
-14.51791,126.29261,305.5,2.78,1.59,2025-06-27,0117,T,50,6.1NRT,294.97,15.64,D
-14.74892,127.87895,313.45,3.73,1.81,2025-06-27,0117,T,59,6.1NRT,292.88,54.61,D
-14.75241,127.9118,325.11,3.75,1.81,2025-06-27,0117,T,82,6.1NRT,293.43,129.84,D
-14.76847,127.91064,316.64,3.75,1.81,2025-06-27,0117,T,54,6.1NRT,293,67.8,D
-14.74492,127.90543,326.45,3.75,1.81,2025-06-27,0120,T,83,6.1NRT,293.29,140.33,D
-14.77706,127.90332,313.35,3.75,1.81,2025-06-27,0120,T,70,6.1NRT,292.92,55.52,D
-14.78036,127.93606,308.23,3.78,1.82,2025-06-27,0120,T,41,6.1NRT,292.99,31.39,D
-15.13811,125.64432,311.08,2.52,1.53,2025-06-27,0120,T,68,6.1NRT,295.34,28.62,D
-15.14072,125.66727,308.15,2.53,1.53,2025-06-27,0120,T,63,6.1NRT,295.87,20.73,D
-15.50523,125.67142,304.41,2.56,1.54,2025-06-27,0120,T,52,6.1NRT,294.04,14.7,D
-15.48759,125.30374,304.63,2.4,1.49,2025-06-27,0120,T,53,6.1NRT,294.63,13.93,D
-15.81682,125.44838,311.11,2.49,1.52,2025-06-27,0120,T,68,6.1NRT,295.05,30.3,D
-16.61177,122.94852,308.92,1.64,1.26,2025-06-27,0120,T,64,6.1NRT,296.32,12.95,D
-17.16356,124.01987,310.61,2.01,1.38,2025-06-27,0120,T,22,6.1NRT,297.52,16.98,D
-17.16538,123.99529,312.37,2,1.38,2025-06-27,0120,T,70,6.1NRT,297.32,22.65,D
-17.16743,124.01373,311.55,2.01,1.38,2025-06-27,0120,T,69,6.1NRT,297.44,21.23,D
-17.91667,123.06322,309.61,1.75,1.3,2025-06-27,0120,T,64,6.1NRT,298.46,11.55,D
-17.98746,122.8874,308.69,1.7,1.28,2025-06-27,0120,T,55,6.1NRT,298.09,10.68,D
47.04181,33.90187,302.29,3.11,1.67,2025-06-27,0018,A,48,6.1NRT,281.26,42.38,N
47.04045,33.89684,302.7,3.11,1.67,2025-06-27,0018,A,29,6.1NRT,281.34,40.86,N
44.97086,41.02504,315.9,1.23,1.1,2025-06-27,0020,A,92,6.1NRT,287.23,21.72,N
66.54292,76.71687,310.25,2.31,1.47,2025-06-27,0009,A,66,6.1NRT,282.44,40.72,D
66.54387,76.71509,311.73,2.31,1.47,2025-06-27,0009,A,65,6.1NRT,282.52,41.31,D
65.04816,56.67732,301.58,1,1,2025-06-27,0011,A,48,6.1NRT,280.25,7.87,D
57.94698,60.06359,328.89,1.62,1.25,2025-06-27,0013,A,86,6.1NRT,284.46,61.21,D
61.37453,-137.6171,374.92,2.96,1.64,2025-06-26,2356,A,0,6.1NRT,292.82,631.09,D
61.37534,-137.62265,371.16,2.96,1.64,2025-06-26,2356,A,0,6.1NRT,292.65,564.02,D
61.54865,-134.70184,328.83,3.85,1.83,2025-06-26,2356,A,54,6.1NRT,283,175.19,D
61.55795,-134.63783,330.85,3.87,1.83,2025-06-26,2356,A,75,6.1NRT,286.56,202.79,D
61.55753,-134.71092,320.46,3.85,1.83,2025-06-26,2356,A,45,6.1NRT,283.83,117.46,D
65.41362,-142.30731,320.25,2.17,1.43,2025-06-26,2358,A,71,6.1NRT,295.68,41.94,D
65.4149,-142.3154,318.05,2.17,1.43,2025-06-26,2358,A,48,6.1NRT,295.6,34.16,D
-34.80249,-72.0233,302.96,2.83,1.61,2025-06-27,0154,T,52,6.1NRT,275.33,45.65,N
-31.78771,116.81995,303.02,1.11,1.05,2025-06-27,0122,T,54,6.1NRT,282.69,9,D
-29.40001,-60.77645,323.88,1.24,1.11,2025-06-27,0154,T,100,6.1NRT,278.23,36.07,N
-29.39752,-60.77036,302.28,1.25,1.11,2025-06-27,0154,T,48,6.1NRT,277.14,12.75,N
-29.39957,-60.78292,314.79,1.24,1.11,2025-06-27,0154,T,90,6.1NRT,278.06,24.49,N
-29.12181,-60.5927,316.77,1.29,1.13,2025-06-27,0154,T,94,6.1NRT,277.96,28.23,N
-29.31924,-67.4528,300.09,1.24,1.11,2025-06-27,0154,T,11,6.1NRT,273.6,11.18,N
-29.31838,-67.45858,306.27,1.24,1.11,2025-06-27,0154,T,67,6.1NRT,273.49,16.48,N
-27.2911,-65.21828,301.28,1.01,1,2025-06-27,0156,T,39,6.1NRT,274.77,9.27,N
-26.03746,-64.08696,316.18,1.02,1.01,2025-06-27,0156,T,93,6.1NRT,278.08,19.71,N
-26.03892,-64.09693,315.89,1.02,1.01,2025-06-27,0156,T,92,6.1NRT,276.98,19.48,N
-16.22593,-61.53665,308.07,1.9,1.35,2025-06-27,0158,T,73,6.1NRT,288.38,22.96,N
-16.22885,-61.55384,320.9,1.89,1.34,2025-06-27,0158,T,100,6.1NRT,288.65,49.52,N
-16.22017,-61.54429,325.01,1.9,1.35,2025-06-27,0158,T,100,6.1NRT,288.98,59.71,N
-16.22297,-61.56148,309.09,1.89,1.34,2025-06-27,0158,T,76,6.1NRT,288.36,23.18,N
4.87818,-69.16415,316.64,1.19,1.08,2025-06-27,0204,T,94,6.1NRT,291.25,16.23,N
4.87678,-69.17457,320.13,1.19,1.08,2025-06-27,0204,T,100,6.1NRT,291.37,20.32,N
4.88773,-69.16552,321.18,1.19,1.08,2025-06-27,0204,T,100,6.1NRT,291.29,21.66,N
4.88633,-69.17592,313.66,1.19,1.08,2025-06-27,0204,T,88,6.1NRT,291.04,13.02,N
4.80761,-69.75978,302.55,1.11,1.05,2025-06-27,0204,T,50,6.1NRT,291.3,3.56,N
4.89728,-69.16684,304.3,1.19,1.08,2025-06-27,0204,T,59,6.1NRT,290.86,5.41,N
4.65158,-71.03596,303.2,1.01,1.01,2025-06-27,0204,T,38,6.1NRT,287.81,4.35,N
4.98167,-70.17604,308.32,1.07,1.03,2025-06-27,0204,T,74,6.1NRT,291.38,7.06,N
4.99206,-70.1679,305.7,1.07,1.03,2025-06-27,0204,T,65,6.1NRT,291.14,5.35,N
4.99076,-70.1773,305.8,1.07,1.03,2025-06-27,0204,T,66,6.1NRT,291.26,5.35,N
9.647,-63.54391,305.09,3.73,1.81,2025-06-27,0206,T,34,6.1NRT,282.45,57.34,N
9.64319,-63.57682,316.9,3.71,1.8,2025-06-27,0206,T,93,6.1NRT,284.91,111.04,N
9.62056,-63.77192,305.42,3.57,1.77,2025-06-27,0206,T,64,6.1NRT,288.53,39.67,N
9.6552,-63.61185,310.02,3.68,1.8,2025-06-27,0206,T,50,6.1NRT,285.2,63.35,N
9.65142,-63.64413,317.11,3.66,1.79,2025-06-27,0206,T,94,6.1NRT,286.88,99.49,N
9.64906,-63.61769,316.7,3.68,1.8,2025-06-27,0206,T,72,6.1NRT,286.9,94.2,N
9.64548,-63.65038,310.23,3.66,1.79,2025-06-27,0206,T,76,6.1NRT,287.11,59.81,N
9.52133,-70.85511,304.56,1.1,1.04,2025-06-27,0206,T,61,6.1NRT,289.46,5.26,N
9.62766,-70.74609,304.04,1.11,1.05,2025-06-27,0206,T,57,6.1NRT,289.3,5.35,N
10.59885,-72.82404,308.2,1,1,2025-06-27,0206,T,74,6.1NRT,288.03,9.89,N
11.74184,-70.19129,307.98,1.25,1.11,2025-06-27,0206,T,58,6.1NRT,295.07,7.67,N
-10.71143,-59.14719,300.09,3.73,1.81,2025-06-27,0200,T,16,6.1NRT,289.7,20.3,N
29.23,19.69395,311.72,1.39,1.17,2025-06-27,0200,A,83,6.1NRT,293.12,17.9,N
29.22746,19.7077,307.91,1.39,1.17,2025-06-27,0200,A,73,6.1NRT,293.06,13.51,N
29.22967,19.70267,318.21,1.39,1.17,2025-06-27,0200,A,96,6.1NRT,293.22,26.35,N
29.07475,19.06437,320.52,1.29,1.13,2025-06-27,0200,A,100,6.1NRT,293.23,27.84,N
28.91782,19.76936,314.07,1.42,1.18,2025-06-27,0200,A,88,6.1NRT,292.37,22.83,N
28.91527,19.78349,329.47,1.42,1.18,2025-06-27,0200,A,100,6.1NRT,293.31,49.41,N
28.90764,19.7667,310.16,1.42,1.18,2025-06-27,0202,A,79,6.1NRT,291.6,17.89,N
28.90505,19.78103,317.82,1.42,1.18,2025-06-27,0202,A,96,6.1NRT,293.34,28.44,N
27.64779,22.51003,306.99,2.31,1.47,2025-06-27,0202,A,70,6.1NRT,293.44,26.46,N
27.64972,22.5033,305.8,2.31,1.47,2025-06-27,0202,A,66,6.1NRT,293.45,25.6,N
-6.14168,11.03696,313.17,1.37,1.16,2025-06-27,0209,A,81,6.1NRT,291.76,16.87,N
28.06337,19.91716,302.93,1.51,1.21,2025-06-27,0202,A,52,6.1NRT,291.58,10.95,N
28.05287,19.91471,304.75,1.51,1.21,2025-06-27,0202,A,61,6.1NRT,291.54,13.02,N
-6.24184,10.73423,307.93,1.31,1.14,2025-06-27,0209,A,58,6.1NRT,291.59,10.31,N
27.98365,19.90676,303.43,1.51,1.21,2025-06-27,0202,A,55,6.1NRT,291.49,11.74,N
28.91555,9.75015,307.76,1.76,1.3,2025-06-27,0202,A,72,6.1NRT,290.64,20.42,N
28.91851,9.74355,301.76,1.76,1.3,2025-06-27,0202,A,44,6.1NRT,290.77,11.33,N
26.75899,12.41823,313.6,1.14,1.07,2025-06-27,0202,A,87,6.1NRT,292.13,15.7,N
26.7544,12.41066,305.2,1.14,1.07,2025-06-27,0202,A,63,6.1NRT,291.49,9.29,N
26.70035,12.45881,302.76,1.14,1.06,2025-06-27,0202,A,51,6.1NRT,291.02,7.69,N
5.50959,6.83258,303.2,1.29,1.13,2025-06-27,0206,A,54,6.1NRT,280.72,8.6,N
5.50685,6.83818,301.34,1.29,1.13,2025-06-27,0206,A,40,6.1NRT,280.73,6.95,N
-0.77099,11.91969,300.63,1.32,1.14,2025-06-27,0209,A,31,6.1NRT,287.71,5.88,N
32.7295,-82.65885,308.42,1.43,1.18,2025-06-27,0211,T,73,6.1NRT,293.12,11.74,N
31.63859,-89.27769,303.45,4.14,1.88,2025-06-27,0211,T,55,6.1NRT,284.24,40.53,N
36.83829,-82.94542,306.1,1.25,1.11,2025-06-27,0213,T,67,6.1NRT,287.26,10.2,N
37.2352,-82.04082,301.2,1.13,1.06,2025-06-27,0213,T,38,6.1NRT,286.78,5.5,N
28.98246,105.46622,316.25,1.09,1.04,2025-06-27,0245,T,58,6.1NRT,300.15,7.39,D
28.83336,105.40721,319.06,1.09,1.04,2025-06-27,0245,T,40,6.1NRT,300.38,8.3,D
28.61371,104.92168,319.36,1.06,1.03,2025-06-27,0245,T,56,6.1NRT,300.6,9.97,D
28.61209,104.93218,318.45,1.06,1.03,2025-06-27,0245,T,47,6.1NRT,299.51,9.35,D
26.56417,101.6718,316.34,1.03,1.01,2025-06-27,0245,T,18,6.1NRT,297.2,6.52,D
26.56279,101.68192,317.89,1.03,1.01,2025-06-27,0245,T,38,6.1NRT,299.58,7.84,D
25.65965,101.82249,313.49,1.01,1.01,2025-06-27,0245,T,68,6.1NRT,295.57,5.42,D
56.25544,-88.90026,303.06,1.04,1.02,2025-06-27,0219,T,34,6.1NRT,277.54,8,D
56.25285,-88.9163,300.16,1.04,1.02,2025-06-27,0219,T,20,6.1NRT,276.67,6.9,D
56.26935,-88.8728,304.18,1.04,1.02,2025-06-27,0219,T,47,6.1NRT,278.73,8.67,D
56.26418,-88.90487,304.09,1.04,1.02,2025-06-27,0219,T,23,6.1NRT,276.92,8.48,D
56.31754,-88.98546,303.31,1.04,1.02,2025-06-27,0219,T,54,6.1NRT,276.88,8.9,D
43.18159,25.60919,309.85,1.54,1.22,2025-06-27,0156,A,78,6.1NRT,291.16,17.89,N
41.7453,15.21993,303.44,1.26,1.11,2025-06-27,0156,A,55,6.1NRT,293.38,7.22,N
38.72626,26.94071,316.25,2.39,1.49,2025-06-27,0156,A,93,6.1NRT,296.77,43.66,N
38.72039,26.96611,322.62,2.4,1.49,2025-06-27,0156,A,100,6.1NRT,298.19,65.62,N
38.72405,26.96017,332.18,2.4,1.49,2025-06-27,0156,A,100,6.1NRT,299,106.13,N
38.58592,27.07953,322.28,2.46,1.51,2025-06-27,0156,A,100,6.1NRT,299.14,64.43,N
38.58005,27.10463,379.94,2.47,1.51,2025-06-27,0156,A,100,6.1NRT,307.16,561.48,N
38.58318,27.10138,355.96,2.47,1.51,2025-06-27,0156,A,100,6.1NRT,303.44,274.77,N
38.57055,27.09558,384.82,2.47,1.51,2025-06-27,0156,A,100,6.1NRT,304.91,639.95,N
38.56509,27.11948,327.55,2.48,1.52,2025-06-27,0156,A,100,6.1NRT,300.2,86.45,N
35.71949,107.63642,320.74,1.11,1.05,2025-06-27,0243,T,52,6.1NRT,299.9,7.02,D
34.77955,112.57616,319.54,2.18,1.43,2025-06-27,0243,T,72,6.1NRT,296.41,20.97,D
34.38571,113.9523,320.36,2.74,1.58,2025-06-27,0243,T,51,6.1NRT,293.14,44.45,D
34.39453,113.94808,319.27,2.74,1.58,2025-06-27,0243,T,37,6.1NRT,292.7,38.96,D
34.38097,113.94368,319.29,2.74,1.58,2025-06-27,0243,T,27,6.1NRT,292.91,40.61,D
35.92785,105.00704,314.24,1,1,2025-06-27,0243,T,61,6.1NRT,298.8,6.49,D
35.4503,107.75133,317.07,1.13,1.06,2025-06-27,0245,T,63,6.1NRT,299.19,9.78,D
35.78117,104.52551,312.12,1.01,1,2025-06-27,0245,T,55,6.1NRT,299.61,5.45,D
35.77966,104.53637,314.07,1.01,1,2025-06-27,0245,T,63,6.1NRT,298.84,6.99,D
35.35123,107.39559,313.78,1.1,1.05,2025-06-27,0245,T,37,6.1NRT,298.89,7.37,D
35.53754,105.72334,312.78,1.01,1,2025-06-27,0245,T,39,6.1NRT,298.45,6.18,D
34.7485,107.38324,309.07,1.12,1.05,2025-06-27,0245,T,64,6.1NRT,294.89,6.68,D
34.75232,106.13608,312.95,1.03,1.01,2025-06-27,0245,T,37,6.1NRT,300.44,7.13,D
34.54376,107.32452,319.55,1.12,1.05,2025-06-27,0245,T,77,6.1NRT,300.59,8.48,D
34.50128,107.30825,318.72,1.12,1.05,2025-06-27,0245,T,75,6.1NRT,301.2,7.06,D
34.44954,107.33269,315.88,1.12,1.05,2025-06-27,0245,T,72,6.1NRT,299.28,5.49,D
34.7278,105.43159,312.87,1,1,2025-06-27,0245,T,65,6.1NRT,297.05,6.19,D
33.4526,112.45049,310.68,2.3,1.47,2025-06-27,0245,T,35,6.1NRT,293.65,15.77,D
34.36284,107.29486,320.53,1.12,1.05,2025-06-27,0245,T,49,6.1NRT,299.25,8.84,D
34.35894,107.31838,320.16,1.12,1.06,2025-06-27,0245,T,41,6.1NRT,299.19,7.96,D
34.55847,105.88504,319.23,1.02,1.01,2025-06-27,0245,T,45,6.1NRT,302.56,7.78,D
